Trans. Date,Post Date,Description,Amount,Category
04/02/2024,04/02/2024,"ONEPASS 877-515-9364 MN370447",273.60,"Services"
04/02/2024,04/03/2024,"AMAZON.COM*MT4R11EO3 AMZN.COM/BILLWA45HTYXU7UOR",23.69,"Merchandise"
04/02/2024,04/03/2024,"BREAKING POINTS 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT",10.00,"Merchandise"
04/02/2024,04/03/2024,"CITY OF BURLINGAME-PARKI BURLINGAME CA",3.00,"Services"
04/03/2024,04/03/2024,"AUTOMATIC STATEMENT CREDIT",-39.46,"Awards and Rebate Credits"
04/03/2024,04/03/2024,"CCBILL.COM 888-5969279 AZ",10.62,"Merchandise"
04/03/2024,04/03/2024,"DD *TEAPLUSNOODLES 6506819470 CA",43.19,"Restaurants"
04/03/2024,04/03/2024,"KOKKO SAN MATEO CA",57.46,"Restaurants"
04/04/2024,04/04/2024,"CCBILL.COM 888-5969279 AZ",8.49,"Merchandise"
04/04/2024,04/04/2024,"INTERNET PAYMENT - THANK YOU",-1420.50,"Payments and Credits"
04/04/2024,04/04/2024,"UNCLE TETSU #31003 SAN MATEO CA",20.48,"Restaurants"
04/05/2024,04/05/2024,"EL PALENQUE TAQUERIA SAN MATEO CA",46.73,"Restaurants"
04/05/2024,04/05/2024,"TST* THE REFUGE - HILL 650-458-3044 CA00018617016934523764AA",19.68,"Restaurants"
04/06/2024,04/06/2024,"A MEDIUM CORPORATION 415-508-5008 CA",50.00,"Services"
04/06/2024,04/06/2024,"MICROSOFT*STORE MSBILL.INFO WA",69.99,"Merchandise"
04/07/2024,04/07/2024,"APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 1455MMWF41WDVWA0",9.99,"Merchandise"
04/08/2024,04/08/2024,"CCBILL.COM 888-5969279 AZ",10.62,"Merchandise"
04/08/2024,04/08/2024,"CCBILL.COM 888-5969279 AZ",18.06,"Merchandise"
04/08/2024,04/08/2024,"POSHMARK 650-488-7740 CAAPPLE PAY ENDING IN 1455",34.28,"Merchandise"
04/08/2024,04/08/2024,"POSHMARK 650-488-7740 CAAPPLE PAY ENDING IN 1455",62.79,"Merchandise"
04/08/2024,04/08/2024,"SQ *DONUT DELITE SAN MATEO CA0001152921513866580236",4.43,"Merchandise"
04/09/2024,04/09/2024,"CONSULATE GENERAL OF CHI SAN FRANCISCOCA",140.00,"Services"
04/09/2024,04/09/2024,"DD *TAQUERIALASPENCAS 6506819470 CA",12.33,"Restaurants"
04/09/2024,04/09/2024,"MCDONALDS 1386 SAN MATEO CA",2.83,"Restaurants"
04/10/2024,04/10/2024,"A&A GAS BURLINGAME CA",3.34,"Gasoline"
04/10/2024,04/10/2024,"A&A GAS BURLINGAME CA",54.02,"Gasoline"
04/10/2024,04/10/2024,"CHENG & TSUI COMPANY 8005541963 MA",142.62,"Merchandise"
04/10/2024,04/10/2024,"CHENG & TSUI COMPANY 8005541963 MA",175.39,"Merchandise"
04/10/2024,04/10/2024,"FASTRAK CSC 415-486-8655 CA",25.00,"Travel/ Entertainment"
04/10/2024,04/10/2024,"SAPORE EXPRESS SAN MATEO CA",48.50,"Restaurants"
04/11/2024,04/11/2024,"FIVE GUYS CA 1370 QSR BURLINGAME CA",15.76,"Restaurants"
04/11/2024,04/11/2024,"SAFEWAY #1547 BURLINGAME CA",14.82,"Supermarkets"
04/11/2024,04/11/2024,"SQ *TENNIS STATION BUR BURLINGAME CA0001152921513877302832",233.29,"Merchandise"
04/12/2024,04/12/2024,"CITY OF BURLINGAME-PARKI BURLINGAME CA",1.00,"Services"
04/12/2024,04/12/2024,"WALGREENS #12257 BURLINGAME CA",15.34,"Merchandise"
04/13/2024,04/13/2024,"CCBILL.COM 888-5969279 AZ",10.62,"Merchandise"
04/13/2024,04/13/2024,"CCBILL.COM 888-5969279 AZ",15.95,"Merchandise"
04/14/2024,04/14/2024,"K ON THE GO MILPITAS CA",14.84,"Restaurants"
04/14/2024,04/14/2024,"OAKLEY B004 MILPITAS CA",280.57,"Medical Services"
04/14/2024,04/14/2024,"TARGET 00011221091 SAN MATEO CA",77.68,"Supermarkets"
04/15/2024,04/15/2024,"THE UPS STORE 2354 BURLINGAME CA",92.72,"Services"
04/16/2024,04/16/2024,"AMAZON.COM*YT3SL0013 AMZN.COM/BILLWA3PETS5NAOKX",23.69,"Merchandise"
04/16/2024,04/16/2024,"BONOBOS BONOBOS.COM OH",85.52,"Merchandise"
04/16/2024,04/16/2024,"STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT",90.54,"Merchandise"
04/16/2024,04/16/2024,"TST* LAO TABLE - SAN F SAN FRANCISCOCA00011872017164395393AA",101.00,"Restaurants"
04/17/2024,04/17/2024,"A&A GAS BURLINGAME CA",53.36,"Gasoline"
04/17/2024,04/17/2024,"SQ *PAGAN IDOL SAN FRANCISCOCA0001152921513897119289",62.93,"Restaurants"
04/18/2024,04/18/2024,"CCBILL.COM 888-5969279 AZ",18.07,"Merchandise"
04/18/2024,04/18/2024,"INTERNET PAYMENT - THANK YOU",-2026.51,"Payments and Credits"
04/18/2024,04/18/2024,"TST* THE NAPPER TANDY SAN FRANCISCOCA",46.60,"Restaurants"
04/19/2024,04/19/2024,"CREPEVINE MT VIEW MOUNTAIN VIEWCA",38.37,"Restaurants"
04/19/2024,04/19/2024,"CVS/PHARMACY #05131 SAN FRANCISCOCA",6.18,"Merchandise"
04/19/2024,04/19/2024,"MAISON ALYZEE MV MOUNTAIN VIEWCA",19.00,"Restaurants"
04/19/2024,04/19/2024,"WWW.CVS.COM 800-746-7287 RI",23.67,"Merchandise"
04/20/2024,04/20/2024,"SP TAGWEARSTORE 8189172397 CA",30.43,"Merchandise"
04/21/2024,04/21/2024,"APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 1455MMWF5BZ7Q0A0",105.99,"Merchandise"
04/21/2024,04/21/2024,"CCBILL.COM 888-5969279 AZ",13.81,"Merchandise"
04/22/2024,04/22/2024,"CCBILL.COM 888-5969279 AZ",10.62,"Merchandise"
04/23/2024,04/23/2024,"JFF PUBLICATIONS WILTON MANORSFL",12.99,"Merchandise"
04/23/2024,04/23/2024,"OTF SOUTH SAN FRAN 1266 650-8262009 CA",22.00,"Travel/ Entertainment"
04/23/2024,04/23/2024,"OTF SOUTH SAN FRAN 1266 650-8262009 CA",22.00,"Travel/ Entertainment"
04/25/2024,04/25/2024,"AMAZON.COM*AW2N44LF3 AMZN.COM/BILLWA2T4YYCE31SJ",23.69,"Merchandise"
04/26/2024,04/26/2024,"ONLYFANS.COM*A 8886880458 FL",4.99,"Merchandise"
04/26/2024,04/26/2024,"ONLYFANS.COM*A 8886880458 FL",4.99,"Merchandise"
04/26/2024,04/26/2024,"ONLYFANS.COM*A 8886880458 FL",10.00,"Merchandise"
04/27/2024,04/27/2024,"ADOBE *ADOBE 408-536-6000 CA",29.99,"Merchandise"
04/27/2024,04/27/2024,"FASTRAK CSC 415-486-8655 CA",25.00,"Travel/ Entertainment"
04/27/2024,04/27/2024,"ONLYFANS 8886880458 FL",12.99,"Merchandise"
04/29/2024,04/29/2024,"ONLYFANS.COM*A 8886880458 FL",5.00,"Merchandise"
04/30/2024,04/30/2024,"NORDSTROM DIRECT #0808 CEDAR RAPIDS IA",141.42,"Department Stores"
05/01/2024,05/01/2024,"CHATGPT SUBSCRIPTION 4158799686 CA",20.00,"Merchandise"
05/01/2024,05/03/2024,"PLANNED PARENTHOOD ACTIO NEW YORK NY",5.00,"Services"
05/01/2024,05/03/2024,"SPOTIFY P2BDDD9F25 8777781161 NY",5.99,"Merchandise"
05/02/2024,05/02/2024,"ONEPASS 877-515-9364 MN413832",273.60,"Services"
05/02/2024,05/03/2024,"AUTOZONE #2854 SAN MATEO CA",14.48,"Automotive"
05/02/2024,05/03/2024,"BREAKING POINTS 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT",10.00,"Merchandise"
05/02/2024,05/03/2024,"USPS PO 0510350110 BURLINGAME CA",38.29,"Government Services"
05/03/2024,05/03/2024,"AUTOMATIC STATEMENT CREDIT",-40.60,"Awards and Rebate Credits"
05/03/2024,05/03/2024,"USCUSTOMS TRUSTEDTRAVELE INDIANAPOLIS IN",100.00,"Government Services"
05/04/2024,05/04/2024,"SQ *DRIP STUDIO HNL HONOLULU HI0001152921513989381865",9.27,"Restaurants"
05/05/2024,05/05/2024,"GOSCOOTSCOOTER RENTAL 857-277-9757 CA",5.40,"Travel/ Entertainment"
05/05/2024,05/05/2024,"HONOLULU HOLO CARD 808-768-4656 HI",30.00,"Travel/ Entertainment"
05/05/2024,05/05/2024,"INTERNET PAYMENT - THANK YOU",-1229.23,"Payments and Credits"
05/05/2024,05/05/2024,"PUPUKEA FOODLAND #27 HALEIWA HI",7.84,"Supermarkets"
05/05/2024,05/05/2024,"SQ *PREMIUM MATCHA CAF HONOLULU HI0001152921513992385612",7.23,"Restaurants"
05/05/2024,05/05/2024,"TST* ISLAND VINTAGE CO HALEIWA HI00032123017525861948AA",10.85,"Restaurants"
05/06/2024,05/06/2024,"DAIRY QUEEN #42592 HONOLULU HI",11.40,"Restaurants"
05/06/2024,05/06/2024,"NORDSTROM #0047 HONOLULU HI",109.88,"Department Stores"
05/07/2024,05/07/2024,"TST* BAREFOOT BEACH CA HONOLULU HI00111865017557712160AA",14.66,"Restaurants"
05/07/2024,05/07/2024,"TST* BAREFOOT BEACH CA HONOLULU HI00111865017557656812AA",39.51,"Restaurants"
05/08/2024,05/08/2024,"ABC #35 HAWAII HONOLULU HI",53.63,"Supermarkets"
05/09/2024,05/09/2024,"PY *TONKATSU TAMAFUJI - HONOLULU HI",60.98,"Restaurants"
05/10/2024,05/10/2024,"AMY'S HALLMARK #430 HONOLULU HI",4.31,"Merchandise"
05/10/2024,05/10/2024,"KAI COFFEE ALOHILANI - K HONOLULU HI",10.24,"Restaurants"
05/10/2024,05/10/2024,"KUALOA RANCH - FF KANEOHE HI",29.32,"Travel/ Entertainment"
05/10/2024,05/10/2024,"MALIE - ALA MOANA HONOLULU HI",42.04,"Merchandise"
05/10/2024,05/10/2024,"MONI - MOANA HONOLULU HI",37.75,"Merchandise"
05/10/2024,05/10/2024,"TARGET 00028704091 HONOLULU HI",25.12,"Supermarkets"
05/10/2024,05/10/2024,"UBER TRIP 866-576-1039 CA",13.92,"Travel/ Entertainment"
05/10/2024,05/10/2024,"WALMART STORE 03478 HONOLULU HI",5.70,"Merchandise"
05/11/2024,05/11/2024,"ABC #35 HAWAII HONOLULU HI",20.75,"Supermarkets"
05/11/2024,05/11/2024,"ABC #45 HAWAII HONOLULU HI",14.64,"Merchandise"
05/11/2024,05/11/2024,"CONS WARD 16 F&B HONOLULU HI",10.50,"Restaurants"
05/11/2024,05/11/2024,"CONS- WARD 16 HONOLULU HI",24.00,"Travel/ Entertainment"
05/11/2024,05/11/2024,"LUPICIA HAWAII HONOLULU HI",26.70,"Merchandise"
05/11/2024,05/11/2024,"SQ *ALA MOANA POI BOWL HONOLULU HI0001152921514041999778",20.89,"Restaurants"
05/11/2024,05/11/2024,"SQ *HONOLULU COOKIE CO HONOLULU HI0001152921514041860833",34.40,"Merchandise"
05/11/2024,05/11/2024,"TARGET 00028704091 HONOLULU HI",12.57,"Supermarkets"
05/11/2024,05/11/2024,"TST* BLUE NOTE - HAWAI HONOLULU HI00092271017621144834AA",55.60,"Restaurants"
05/11/2024,05/11/2024,"UBER TRIP 866-576-1039 CA",15.60,"Travel/ Entertainment"
05/11/2024,05/11/2024,"UBER TRIP* TRIP 8665761039 CA",4.00,"Travel/ Entertainment"
05/11/2024,05/11/2024,"USPS PO 1424140013 HONOLULU HI",29.00,"Government Services"
05/11/2024,05/11/2024,"USPS PO 1424140013 HONOLULU HI",81.00,"Government Services"
05/11/2024,05/11/2024,"WAIKIKI FOOD HALL HONOLULU HI",25.05,"Restaurants"
05/11/2024,05/11/2024,"WALMART STORE 03478 HONOLULU HI",10.10,"Merchandise"
05/11/2024,05/11/2024,"WALMART STORE 03478 HONOLULU HI",23.96,"Merchandise"
05/12/2024,05/12/2024,"ABC #33 HAWAII HONOLULU HI",22.39,"Merchandise"
05/12/2024,05/12/2024,"SQ *CAFE GLACE HAWAII HONOLULU HI0001152921514047084513",21.37,"Restaurants"
05/12/2024,05/12/2024,"UBER TRIP 866-576-1039 CA",2.00,"Travel/ Entertainment"
05/12/2024,05/12/2024,"WAFFLE AND BERRY HONOLULU HI",33.92,"Restaurants"
05/13/2024,05/13/2024,"AMAZON.COM*2050J6XD3 AMZN.COM/BILLWA56Q77I740PH",23.69,"Merchandise"
05/13/2024,05/13/2024,"ONLYFANS 8886880458 FL",7.00,"Merchandise"
05/13/2024,05/13/2024,"ONLYFANS.COM*A 8886880458 FL",7.80,"Merchandise"
05/13/2024,05/13/2024,"UBER TRIP 866-576-1039 CA",54.76,"Travel/ Entertainment"
05/14/2024,05/14/2024,"ONLYFANS.COM*A 8886880458 FL",20.00,"Merchandise"
05/14/2024,05/14/2024,"STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT",90.54,"Merchandise"
05/17/2024,05/17/2024,"UBER TRIP 866-576-1039 CA",10.95,"Travel/ Entertainment"
05/18/2024,05/18/2024,"INTERNET PAYMENT - THANK YOU",-1365.39,"Payments and Credits"
05/18/2024,05/18/2024,"ONLYFANS 8886880458 FL",7.99,"Merchandise"
05/18/2024,05/18/2024,"ONLYFANS.COM*A 8886880458 FL",9.99,"Merchandise"
05/21/2024,05/21/2024,"ONLYFANS 8886880458 FL",15.99,"Merchandise"
05/21/2024,05/21/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS5.00 @ 00000000.6560000 AUD",3.28,"Travel/ Entertainment"
05/21/2024,05/21/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS14.35 @ 00000000.6564460 AUD",9.42,"Travel/ Entertainment"
05/21/2024,05/21/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS15.98 @ 00000000.6564456 AUD",10.49,"Travel/ Entertainment"
05/22/2024,05/22/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS3.00 @ 00000000.6533333 AUD",1.96,"Travel/ Entertainment"
05/24/2024,05/24/2024,"ONLYFANS.COM*A 8886880458 FL",6.75,"Merchandise"
05/25/2024,05/25/2024,"AMAZON.COM*WD5RZ6IG3 AMZN.COM/BILLWA6RWXJN4S4GY",23.69,"Merchandise"
05/25/2024,05/25/2024,"ONLYFANS 8886880458 FL",15.00,"Merchandise"
05/25/2024,05/25/2024,"ONLYFANS.COM*A 8886880458 FL",11.99,"Merchandise"
05/26/2024,05/26/2024,"FLASHROUTERS 866-509-5817 NJ",30.00,"Merchandise"
05/27/2024,05/27/2024,"ADOBE *ADOBE 408-536-6000 CA",29.99,"Merchandise"
05/27/2024,05/27/2024,"GOOGLE *NBALEAGUEPASS 855-836-3987 CAP127SNAI",24.37,"Services"
05/29/2024,05/29/2024,"GOOGLE *WELLTECH APPS 855-836-3987 CAP12AXUDN",38.56,"Services"
05/31/2024,06/03/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS14.39 @ 00000000.6553162 AUD",9.43,"Travel/ Entertainment"
06/01/2024,06/01/2024,"OPENAI *CHATGPT SUBSCR 4158799686 CA",20.00,"Merchandise"
06/01/2024,06/03/2024,"PLANNED PARENTHOOD ACTIO NEW YORK NY",5.00,"Services"
06/01/2024,06/03/2024,"SPOTIFY P2CAA18780 8777781161 NY",5.99,"Merchandise"
06/02/2024,06/02/2024,"ONEPASS 877-515-9364 MN460802",273.60,"Services"
06/02/2024,06/03/2024,"BREAKING POINTS-LOCALS 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT",10.00,"Merchandise"
06/03/2024,06/03/2024,"ALIPAY BEIJING CHN2163.00 @ 00000000.1383033 CNY",299.15,"Department Stores"
06/03/2024,06/03/2024,"AUTOMATIC STATEMENT CREDIT",-23.51,"Awards and Rebate Credits"
06/04/2024,06/04/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS5.00 @ 00000000.6560000 AUD",3.28,"Travel/ Entertainment"
06/04/2024,06/04/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS5.00 @ 00000000.6560000 AUD",3.28,"Travel/ Entertainment"
06/04/2024,06/04/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS36.91 @ 00000000.6561907 AUD",24.22,"Travel/ Entertainment"
06/05/2024,06/05/2024,"PAMF PA ONLINE BILL PAY 877-252-1777 CA",15.00,"Medical Services"
06/06/2024,06/06/2024,"ONLYFANS.COM*A 8886880458 FL",9.99,"Merchandise"
06/06/2024,06/06/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS38.46 @ 00000000.6573063 AUD",25.28,"Travel/ Entertainment"
06/09/2024,06/09/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS42.25 @ 00000000.6501775 AUD",27.47,"Travel/ Entertainment"
06/09/2024,06/09/2024,"UBER TRIP HELP.UBER.COM SYDNEY AUS82.55 @ 00000000.6500303 AUD",53.66,"Travel/ Entertainment"
06/10/2024,06/10/2024,"UBER TRIP 866-576-1039 CA",37.93,"Travel/ Entertainment"
06/11/2024,06/11/2024,"AMAZON.COM*PA4O72AM3 AMZN.COM/BILLWA1W5JBHMI3DZ",23.69,"Merchandise"
06/11/2024,06/11/2024,"CARBON HEALTH 4152002133 CA",15.00,"Medical Services"
06/11/2024,06/11/2024,"DD *TAQUERIANAYARITA 6506819470 CA",24.80,"Restaurants"
06/11/2024,06/11/2024,"INTERNET PAYMENT - THANK YOU",-920.18,"Payments and Credits"
06/11/2024,06/11/2024,"WL *STEAM PURCHASE 425-889-9642 WA00016J165PIQC001001",59.99,"Merchandise"
06/12/2024,06/12/2024,"MOSCONE CENTER F&B SAN FRANCISCOCA",5.16,"Restaurants"
06/12/2024,06/12/2024,"ONLYFANS 8886880458 FL",15.00,"Merchandise"
06/12/2024,06/12/2024,"ONLYFANS.COM*A 8886880458 FL",5.39,"Merchandise"
06/12/2024,06/12/2024,"UBER TRIP 866-576-1039 CA",7.58,"Travel/ Entertainment"
06/12/2024,06/12/2024,"UBER TRIP 866-576-1039 CA",12.89,"Travel/ Entertainment"
06/13/2024,06/13/2024,"CENTRAL COMPUTERS, INC SAN FRANCISCOCA",32.53,"Services"
06/13/2024,06/13/2024,"CENTRAL COMPUTERS, INC SAN FRANCISCOCA",37.91,"Services"
06/14/2024,06/14/2024,"STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT",90.54,"Merchandise"
06/15/2024,06/15/2024,"SQ *HIGH SOCIETY'S FIN SAN JOSE CA0001152921514224456688",34.18,"Services"
06/15/2024,06/15/2024,"TST* VIETNOMS - FIRST SAN JOSE CA00138139018317011312AA",29.85,"Restaurants"
06/16/2024,06/16/2024,"SQ *ZAREEN'S RESTAURAN REDWOOD CITY CA0001152921514227505835",72.55,"Restaurants"
06/17/2024,06/17/2024,"AMAZON.COM*QL1603I83 AMZN.COM/BILLWA5FX6EEZJW4R",8.76,"Merchandise"
06/17/2024,06/17/2024,"BONOBOS BONOBOS.COM OH",285.92,"Merchandise"
06/19/2024,06/19/2024,"CAFFE STELLATO BURLINGAME CA",8.28,"Restaurants"
06/19/2024,06/19/2024,"UNIQLO USA LLC NEW YORK NY",65.32,"Merchandise"
06/19/2024,06/19/2024,"UNIQLO USA LLC NEW YORK NY",207.67,"Merchandise"
06/20/2024,06/20/2024,"AMAZON.COM*XL3UW2VC3 AMZN.COM/BILLWAFW2BG12I3LI",21.34,"Merchandise"
06/20/2024,06/20/2024,"THE DISTRICT BARBERS D 9292652995 NY",61.00,"Services"
06/21/2024,06/21/2024,"AMK OAKLAND COLISEUM CLU OAKLAND CA",24.08,"Restaurants"
06/21/2024,06/21/2024,"EBONY BEAUTY SUPPLY SAN FRANCISCOCA",10.00,"Merchandise"
06/21/2024,06/21/2024,"FASTRAK CSC 415-486-8655 CA",25.00,"Travel/ Entertainment"
06/21/2024,06/21/2024,"MACYS HILLSDALE SAN MATEO CA",165.00,"Department Stores"
06/21/2024,06/21/2024,"SQ *OF MONTREAL TOURIN HILLSBOROUGH NC0002305843019998629304",72.00,"Travel/ Entertainment"
06/21/2024,06/21/2024,"TST* THE UC THEATRE BERKELEY CA",5.75,"Restaurants"
06/21/2024,06/21/2024,"UNIQLO USA LLC UNIQLO  SAN MATEO CA",224.55,"Merchandise"
06/24/2024,06/24/2024,"COCOBERRY ICE-CREAM LI TSIM SHA TSUIHKG35.00 @ 00000000.1280805 HKD",4.48,"Restaurants"
06/24/2024,06/24/2024,"UBER TRIP 866-576-1039 CA",3.00,"Travel/ Entertainment"
06/24/2024,06/24/2024,"UBERBV UBER TRIP HELP.UB HELP.UBER.COMNL15.00 @ 00000000.1300000 HKD",1.95,"Travel/ Entertainment"
06/24/2024,06/24/2024,"UBERBV UBER TRIP HELP.UB HELP.UBER.COMNL140.14 @ 00000000.1300842 HKD",18.23,"Travel/ Entertainment"
06/25/2024,06/25/2024,"HAAM DIM HONG KONG HKG70.00 @ 00000000.1300000 HKD",9.10,"Merchandise"
06/25/2024,06/25/2024,"UBERBV UBER TRIP HELP.UB HELP.UBER.COMNL70.57 @ 00000000.1300836 HKD",9.18,"Travel/ Entertainment"
06/27/2024,06/27/2024,"ADOBE *ADOBE 408-536-6000 CA",29.99,"Merchandise"
06/27/2024,06/27/2024,"GOOGLE *NBALEAGUEPASS 855-836-3987 CAP12TW7W3",24.37,"Merchandise"
06/27/2024,06/27/2024,"ONLYFANS.COM*A 8886880458 FL",15.99,"Merchandise"
06/30/2024,06/30/2024,"FEVOGM - NEW YORK NEW YORK NY",139.52,"Merchandise"
07/01/2024,07/01/2024,"OPENAI *CHATGPT SUBSCR 4158799686 CA",20.00,"Merchandise"
07/01/2024,07/01/2024,"TM *TICKETMASTER 415-421-8497 CANCA/70-14354",57.93,"Travel/ Entertainment"
07/01/2024,07/03/2024,"PAYPAL *C P 888-221-1161 CA",43.26,"Services"
07/01/2024,07/03/2024,"PLANNED PARENTHOOD ACTIO NEW YORK NY",5.00,"Services"
07/01/2024,07/03/2024,"SPOTIFY P2D682D6A5 8777781161 NY",5.99,"Merchandise"
07/02/2024,07/02/2024,"ONEPASS 877-515-9364 MN511733",273.60,"Services"
07/02/2024,07/03/2024,"BREAKING POINTS-LOCALS 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT",10.00,"Merchandise"
07/02/2024,07/03/2024,"GOFUNDME 1ST BORN GONE GOFUNDME.COM CA",101.00,"Services"
07/02/2024,07/03/2024,"UBERBV UBER TRIP HELP.UB HELP.UBER.COMNL5.00 @ 00000000.1300000 HKD",0.65,"Travel/ Entertainment"
07/02/2024,07/03/2024,"WALGREENS #0625 MILLBRAE CA",8.74,"Merchandise"
07/03/2024,07/03/2024,"APF*PEAK LIVING PROPERTY 206-737-8170 WAAPF*PEAK LIVING PROPERTY",50.00,"Services"
07/03/2024,07/03/2024,"AUTOMATIC STATEMENT CREDIT",-28.90,"Awards and Rebate Credits"
07/03/2024,07/03/2024,"GOOGLE *FI X78MLH G.CO/HELPPAY#CAP1370FBR",70.43,"Services"
07/03/2024,07/03/2024,"INTERNET PAYMENT - THANK YOU",-2378.13,"Payments and Credits"
07/04/2024,07/04/2024,"COURSERA.ORG 6509639884 CA",49.00,"Education"
07/05/2024,07/05/2024,"VALVE BELLEVUE WA",80.99,"Merchandise"
07/07/2024,07/07/2024,"JFF PUBLICATIONS WILTON MANORSFL",25.99,"Merchandise"
07/07/2024,07/07/2024,"JFF PUBLICATIONS WILTON MANORSFL",35.99,"Merchandise"
07/08/2024,07/08/2024,"SAFEWAY #1547 BURLINGAME CA",57.67,"Supermarkets"
07/08/2024,07/08/2024,"WALGREENS #0625 MILLBRAE CA",20.95,"Merchandise"
07/09/2024,07/09/2024,"AMAZON.COM*R751Z8Y11 AMZN.COM/BILLWA20IETPHFUOU",21.34,"Merchandise"
07/09/2024,07/09/2024,"COURSERA.ORG 6509639884 CA",9.99,"Education"
07/09/2024,07/09/2024,"COURSERA.ORG 6509639884 CA",9.99,"Education"
07/10/2024,07/10/2024,"ARCO#04495SINO AMERICAN SAN MATEO CA",55.26,"Gasoline"
07/11/2024,07/11/2024,"ONLYFANS.COM*A 8886880458 FL",7.99,"Merchandise"
07/12/2024,07/12/2024,"COURSERA.ORG 6509639884 CA",49.00,"Education"
07/12/2024,07/12/2024,"SAFEWAY #0970 SAN MATEO CA",48.86,"Supermarkets"
07/12/2024,07/12/2024,"SUTTR HLTH PCR MHO HOSP 855-398-1633 CA",200.00,"Medical Services"
07/13/2024,07/13/2024,"ONLYFANS 8886880458 FL",15.00,"Merchandise"
07/13/2024,07/13/2024,"ONLYFANS.COM*A 8886880458 FL",15.00,"Merchandise"
07/16/2024,07/16/2024,"STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT",90.54,"Merchandise"
07/18/2024,07/18/2024,"SAFEWAY #1547 BURLINGAME CA",55.81,"Supermarkets"
07/19/2024,07/19/2024,"CAFE ISTANBUL MILLBRAE CA",33.69,"Restaurants"
07/19/2024,07/19/2024,"LINKEDIN PRE*P71063356 LNKD.IN/BILL CAP71063356",43.43,"Merchandise"
07/19/2024,07/19/2024,"QUICKQUACK* O 379B08DE 8887722792 CA",24.99,"Automotive"
07/20/2024,07/20/2024,"SAFEWAY #1547 BURLINGAME CA",66.19,"Supermarkets"
07/20/2024,07/20/2024,"SEE TICKETS 3239080607 CA",40.20,"Travel/ Entertainment"
07/21/2024,07/21/2024,"JFF PUBLICATIONS WILTON MANORSFL",20.99,"Merchandise"
07/22/2024,07/22/2024,"SAFEWAY #1547 BURLINGAME CA",49.41,"Supermarkets"
07/23/2024,07/23/2024,"EZPASSVA SERVICE 877-7627824 VAITEM TRANSFERRED FROM PREV ACCOUNT",-13.47,"Payments and Credits"
07/26/2024,07/26/2024,"GOOGLE *NBALEAGUEPASS 855-836-3987 CAP13HFPHN",24.37,"Merchandise"
07/27/2024,07/27/2024,"ADOBE *ADOBE 408-536-6000 CA",29.99,"Merchandise"
07/27/2024,07/27/2024,"ONLYFANS.COM*A 8886880458 FL",10.00,"Merchandise"
07/27/2024,07/27/2024,"SQ *PAPITO HAYES SAN FRANCISCOCA0001152921514355460917",30.33,"Restaurants"
07/27/2024,07/27/2024,"TARGET 00011221091 SAN MATEO CA",92.59,"Supermarkets"
07/28/2024,07/28/2024,"AMAZON MKTPL*RV25R5XY0 AMZN.COM/BILLWA7CLQ0UOVI1O",65.76,"Merchandise"
07/28/2024,07/28/2024,"AMAZON.COM*RV07O4PX0 AMZN.COM/BILLWA2NNC2TPON05",45.57,"Merchandise"
07/28/2024,07/28/2024,"GUMROAD.CO* STATQUEST 4156951023 CA",20.00,"Merchandise"
07/28/2024,07/28/2024,"GUMROAD.CO* STATQUEST 4156951023 CA",44.80,"Merchandise"
07/29/2024,07/29/2024,"AMAZON MKTPL*RV4BN7622 AMZN.COM/BILLWA16X74C49MC5",76.72,"Merchandise"
07/30/2024,07/30/2024,"SQ *ZAREEN'S RESTAURAN REDWOOD CITY CA0001152921514369475160",37.09,"Restaurants"
07/31/2024,07/31/2024,"TARGET 00011221091 SAN MATEO CA",17.75,"Supermarkets"
08/01/2024,08/01/2024,"GOOGLE *6 PACK PROMISE 855-836-3987 CAP13TCL2I",3.17,"Merchandise"
08/01/2024,08/01/2024,"JFF PUBLICATIONS WILTON MANORSFL",25.99,"Merchandise"
08/01/2024,08/01/2024,"OPENAI *CHATGPT SUBSCR 4158799686 CA",20.00,"Merchandise"
